trial_id,global_seed,scene_id,scene_seed,algorithm_type,algorithm,trial_seed,q_start,q_goal,target_position,target_quat_wxyz,success
12,42,scene_04_near_singularity,20260529,ik,pinv,40054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3341351,-0.98124577,0.95056626,-1.8842183,-2.0587379,0.00077731831]","[0.76,-0.06,0.48]",,True
13,42,scene_04_near_singularity,20260529,ik,pinv,40055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3333335,-0.99001631,0.97018405,-1.9076313,-2.0620811,0.025033617]","[0.76,-0.06,0.48]",,True
14,42,scene_04_near_singularity,20260529,ik,pinv,40056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3303874,-0.98724373,0.96244315,-1.8819841,-2.0868534,-0.028136483]","[0.76,-0.06,0.48]",,True
15,42,scene_04_near_singularity,20260529,ik,pinv,40057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3317572,-0.98738566,0.95867924,-1.8711076,-2.0752617,0.015438333]","[0.76,-0.06,0.48]",,True
16,42,scene_04_near_singularity,20260529,ik,pinv,40058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3326491,-0.98469843,0.96378414,-1.9133582,-2.0708858,0.018389424]","[0.76,-0.06,0.48]",,True
17,42,scene_04_near_singularity,20260529,ik,pinv,40059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3334081,-0.98648089,0.96153422,-1.8946896,-2.0626252,-0.019531839]","[0.76,-0.06,0.48]",,True
18,42,scene_04_near_singularity,20260529,ik,pinv,40060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3320011,-0.98260118,0.94863498,-1.8592951,-2.0740096,0.030861084]","[0.76,-0.06,0.48]",,True
19,42,scene_04_near_singularity,20260529,ik,pinv,40061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3388826,-0.98586194,0.95753872,-1.8994173,-2.0184852,-0.0083499334]","[0.76,-0.06,0.48]",,True
20,42,scene_04_near_singularity,20260529,ik,pinv,40062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3354757,-0.98293967,0.95353921,-1.8905681,-2.0471287,-0.015893976]","[0.76,-0.06,0.48]",,True
21,42,scene_04_near_singularity,20260529,ik,pinv,40063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3355703,-0.97961786,0.94087886,-1.8583451,-2.0464756,-0.0093665034]","[0.76,-0.06,0.48]",,True
22,42,scene_04_near_singularity,20260529,ik,pinv,40064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3314902,-0.99052182,0.96935329,-1.8949034,-2.077476,-0.010736738]","[0.76,-0.06,0.48]",,True
23,42,scene_04_near_singularity,20260529,ik,pinv,40065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3345978,-0.98510822,0.95360615,-1.8737239,-2.0524472,-0.01437002]","[0.76,-0.06,0.48]",,True
24,42,scene_04_near_singularity,20260529,ik,pinv,40066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3304331,-0.98720445,0.95747881,-1.8616885,-2.0861593,-0.00087942886]","[0.76,-0.06,0.48]",,True
25,42,scene_04_near_singularity,20260529,ik,pinv,40067,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.333595,-0.98099009,0.94762076,-1.8720513,-2.0625253,0.018659018]","[0.76,-0.06,0.48]",,True
26,42,scene_04_near_singularity,20260529,ik,pinv,40068,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3357553,-0.9813587,0.95230191,-1.8967531,-2.0458222,0.058833985]","[0.76,-0.06,0.48]",,True
27,42,scene_04_near_singularity,20260529,ik,pinv,40069,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3322705,-0.99131991,0.96401787,-1.8678983,-2.0690401,-0.0031740431]","[0.76,-0.06,0.48]",,True
28,42,scene_04_near_singularity,20260529,ik,pinv,40070,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3303803,-0.98365041,0.95092829,-1.8561718,-2.0875848,-0.013037772]","[0.76,-0.06,0.48]",,True
29,42,scene_04_near_singularity,20260529,ik,pinv,40071,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3365523,-0.98193512,0.95101623,-1.8900027,-2.0387205,-0.0076753116]","[0.76,-0.06,0.48]",,True
30,42,scene_04_near_singularity,20260529,ik,pinv,40072,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3380253,-0.9863227,0.95100268,-1.865401,-2.0233372,-0.0057750322]","[0.76,-0.06,0.48]",,True
31,42,scene_04_near_singularity,20260529,ik,pinv,40073,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.330063,-0.98396806,0.95328385,-1.8632432,-2.0898154,-0.030450607]","[0.76,-0.06,0.48]",,True
32,42,scene_04_near_singularity,20260529,ik,pinv,40074,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3302483,-0.9778079,0.95374042,-1.9072232,-2.0945937,0.002814645]","[0.76,-0.06,0.48]",,True
33,42,scene_04_near_singularity,20260529,ik,pinv,40075,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3351897,-0.98542817,0.95590923,-1.8835388,-2.047908,0.0061847881]","[0.76,-0.06,0.48]",,True
34,42,scene_04_near_singularity,20260529,ik,pinv,40076,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3326189,-0.98491148,0.95622217,-1.8790938,-2.0690005,0.034626153]","[0.76,-0.06,0.48]",,True
35,42,scene_04_near_singularity,20260529,ik,pinv,40077,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3351529,-0.99129895,0.97393995,-1.9221036,-2.0476269,-0.0025281786]","[0.76,-0.06,0.48]",,True
36,42,scene_04_near_singularity,20260529,ik,pinv,40078,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3351902,-0.98354077,0.95252792,-1.880995,-2.0486224,0.003987121]","[0.76,-0.06,0.48]",,True
37,42,scene_04_near_singularity,20260529,ik,pinv,40079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3276729,-0.9824829,0.95497302,-1.8714207,-2.1115443,0.0092686255]","[0.76,-0.06,0.48]",,True
38,42,scene_04_near_singularity,20260529,ik,pinv,40080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3350046,-0.9859704,0.95543136,-1.8773161,-2.0490219,0.039425891]","[0.76,-0.06,0.48]",,True
39,42,scene_04_near_singularity,20260529,ik,pinv,40081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3329258,-0.98841415,0.96275632,-1.8849632,-2.0653521,-0.016527388]","[0.76,-0.06,0.48]",,True
40,42,scene_04_near_singularity,20260529,ik,pinv,40082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3384993,-0.98366911,0.95157407,-1.8872623,-2.0220349,0.0069117998]","[0.76,-0.06,0.48]",,True
41,42,scene_04_near_singularity,20260529,ik,pinv,40083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3310811,-0.98320706,0.95381658,-1.8749203,-2.0823083,0.027270585]","[0.76,-0.06,0.48]",,True
42,42,scene_04_near_singularity,20260529,ik,pinv,40084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3350228,-0.98245909,0.95455006,-1.8970147,-2.0514053,-0.0037055309]","[0.76,-0.06,0.48]",,True
43,42,scene_04_near_singularity,20260529,ik,pinv,40085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3329983,-0.98711765,0.96197718,-1.8913096,-2.0659219,-0.0075075869]","[0.76,-0.06,0.48]",,True
44,42,scene_04_near_singularity,20260529,ik,pinv,40086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3405396,-0.98582239,0.95914484,-1.9121145,-2.0059283,0.0041204674]","[0.76,-0.06,0.48]",,True
45,42,scene_04_near_singularity,20260529,ik,pinv,40087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3333912,-0.98951703,0.96712821,-1.8979571,-2.0617611,0.01611937]","[0.76,-0.06,0.48]",,True
46,42,scene_04_near_singularity,20260529,ik,pinv,40088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3312386,-0.98653274,0.95770067,-1.8694904,-2.0791941,-0.0033792188]","[0.76,-0.06,0.48]",,True
47,42,scene_04_near_singularity,20260529,ik,pinv,40089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3336509,-0.98614931,0.95666643,-1.8763916,-2.0599692,0.0041478174]","[0.76,-0.06,0.48]",,True
48,42,scene_04_near_singularity,20260529,ik,pinv,40090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3304248,-0.9839926,0.95478721,-1.8717333,-2.0878692,-0.021474731]","[0.76,-0.06,0.48]",,True
49,42,scene_04_near_singularity,20260529,ik,pinv,40091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3285233,-0.97955428,0.94708908,-1.8591629,-2.1046099,-0.0082835302]","[0.76,-0.06,0.48]",,True
0,42,scene_04_near_singularity,20260529,ik,dls,41042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3379171,-0.99341488,0.96809382,-1.8859737,-2.0315159,0.012106352]","[0.76,-0.06,0.48]",,True
1,42,scene_04_near_singularity,20260529,ik,dls,41043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.338638,-0.98823622,0.96090635,-1.8934718,-2.0263455,0.0054614829]","[0.76,-0.06,0.48]",,True
2,42,scene_04_near_singularity,20260529,ik,dls,41044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3386373,-0.9928729,0.96583874,-1.8821161,-2.0257291,-0.0029186353]","[0.76,-0.06,0.48]",,True
3,42,scene_04_near_singularity,20260529,ik,dls,41045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3412791,-0.99038341,0.95882915,-1.8777605,-2.0040214,0.0063186355]","[0.76,-0.06,0.48]",,True
4,42,scene_04_near_singularity,20260529,ik,dls,41046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3358087,-0.98750053,0.96195053,-1.8929095,-2.0499943,-0.013283939]","[0.76,-0.06,0.48]",,True
5,42,scene_04_near_singularity,20260529,ik,dls,41047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3409264,-0.99210664,0.9681769,-1.9056613,-2.0070249,0.0077987698]","[0.76,-0.06,0.48]",,True
6,42,scene_04_near_singularity,20260529,ik,dls,41048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3356489,-0.9879648,0.96136806,-1.8865312,-2.0513449,-0.02416125]","[0.76,-0.06,0.48]",,True
7,42,scene_04_near_singularity,20260529,ik,dls,41049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3341102,-0.98833102,0.9593455,-1.8691461,-2.0638983,0.030726901]","[0.76,-0.06,0.48]",,True
8,42,scene_04_near_singularity,20260529,ik,dls,41050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.338893,-0.99343624,0.9652468,-1.8759279,-2.0230651,-0.01491328]","[0.76,-0.06,0.48]",,True
9,42,scene_04_near_singularity,20260529,ik,dls,41051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.336045,-0.98885708,0.96337185,-1.8907495,-2.0477622,-0.01035652]","[0.76,-0.06,0.48]",,True
10,42,scene_04_near_singularity,20260529,ik,dls,41052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3312193,-0.99231617,0.96805834,-1.8694159,-2.0875746,-0.0074790692]","[0.76,-0.06,0.48]",,True
11,42,scene_04_near_singularity,20260529,ik,dls,41053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3394464,-0.99423374,0.97603817,-1.9195877,-2.0189612,-0.011422628]","[0.76,-0.06,0.48]",,True
12,42,scene_04_near_singularity,20260529,ik,dls,41054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3362332,-0.99240482,0.97189031,-1.9036063,-2.0462586,-0.0050059775]","[0.76,-0.06,0.48]",,True
13,42,scene_04_near_singularity,20260529,ik,dls,41055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3327628,-0.99220673,0.96636414,-1.8688251,-2.0746549,0.013800978]","[0.76,-0.06,0.48]",,True
14,42,scene_04_near_singularity,20260529,ik,dls,41056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3324587,-0.98949558,0.96232728,-1.8677742,-2.0775162,0.0094169664]","[0.76,-0.06,0.48]",,True
15,42,scene_04_near_singularity,20260529,ik,dls,41057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3396572,-0.99144116,0.96337062,-1.884349,-2.0174271,-0.0071529652]","[0.76,-0.06,0.48]",,True
16,42,scene_04_near_singularity,20260529,ik,dls,41058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3358406,-0.98848654,0.96198948,-1.8860809,-2.0497056,0.0024372448]","[0.76,-0.06,0.48]",,True
17,42,scene_04_near_singularity,20260529,ik,dls,41059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3355743,-0.99727528,0.97724116,-1.8906533,-2.0501337,-0.019497705]","[0.76,-0.06,0.48]",,True
18,42,scene_04_near_singularity,20260529,ik,dls,41060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.331998,-0.97972661,0.95088518,-1.8846948,-2.0836512,-0.036084271]","[0.76,-0.06,0.48]",,True
19,42,scene_04_near_singularity,20260529,ik,dls,41061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3382803,-0.98994543,0.96010802,-1.8760402,-2.0289231,0.011350045]","[0.76,-0.06,0.48]",,True
20,42,scene_04_near_singularity,20260529,ik,dls,41062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3376125,-0.99146899,0.96062562,-1.8655564,-2.0340899,0.04764533]","[0.76,-0.06,0.48]",,True
21,42,scene_04_near_singularity,20260529,ik,dls,41063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3357752,-0.98618882,0.95812651,-1.8851764,-2.0501973,-0.006508327]","[0.76,-0.06,0.48]",,True
22,42,scene_04_near_singularity,20260529,ik,dls,41064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3346647,-0.98744138,0.96492176,-1.9025973,-2.0597937,-0.0227393]","[0.76,-0.06,0.48]",,True
23,42,scene_04_near_singularity,20260529,ik,dls,41065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3344451,-0.99131038,0.96673089,-1.8821281,-2.0608198,-0.040097686]","[0.76,-0.06,0.48]",,True
24,42,scene_04_near_singularity,20260529,ik,dls,41066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3333522,-0.98640127,0.95737982,-1.8707893,-2.0707014,-0.010232893]","[0.76,-0.06,0.48]",,True
25,42,scene_04_near_singularity,20260529,ik,dls,41067,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3347355,-0.98563222,0.95301981,-1.8621301,-2.0591486,-0.008774059]","[0.76,-0.06,0.48]",,True
26,42,scene_04_near_singularity,20260529,ik,dls,41068,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3368392,-0.99647272,0.97680374,-1.9000917,-2.0403172,0.028500035]","[0.76,-0.06,0.48]",,True
27,42,scene_04_near_singularity,20260529,ik,dls,41069,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3326709,-0.99104358,0.96893394,-1.8875972,-2.0762734,-0.013508269]","[0.76,-0.06,0.48]",,True
28,42,scene_04_near_singularity,20260529,ik,dls,41070,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3347377,-0.98925353,0.96423821,-1.8867694,-2.0589767,0.0081040239]","[0.76,-0.06,0.48]",,True
29,42,scene_04_near_singularity,20260529,ik,dls,41071,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3398676,-0.99130532,0.96439281,-1.8908374,-2.0156589,-0.016651998]","[0.76,-0.06,0.48]",,True
30,42,scene_04_near_singularity,20260529,ik,dls,41072,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3395712,-0.98854491,0.95539452,-1.869749,-2.0181997,0.0047608889]","[0.76,-0.06,0.48]",,True
31,42,scene_04_near_singularity,20260529,ik,dls,41073,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3348932,-0.98889897,0.95960172,-1.8692103,-2.0575263,0.036600184]","[0.76,-0.06,0.48]",,True
32,42,scene_04_near_singularity,20260529,ik,dls,41074,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3320502,-0.98871272,0.96751364,-1.8949327,-2.0818742,0.013071381]","[0.76,-0.06,0.48]",,True
33,42,scene_04_near_singularity,20260529,ik,dls,41075,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3324469,-0.98692207,0.95896392,-1.8709958,-2.078311,0.037858225]","[0.76,-0.06,0.48]",,True
34,42,scene_04_near_singularity,20260529,ik,dls,41076,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3360965,-0.98839381,0.96078793,-1.8828674,-2.0475194,-0.013246234]","[0.76,-0.06,0.48]",,True
35,42,scene_04_near_singularity,20260529,ik,dls,41077,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3306028,-0.98745097,0.96044316,-1.8664851,-2.0937996,0.017533176]","[0.76,-0.06,0.48]",,True
36,42,scene_04_near_singularity,20260529,ik,dls,41078,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3322138,-0.98900998,0.96667261,-1.8891005,-2.080234,0.018819349]","[0.76,-0.06,0.48]",,True
37,42,scene_04_near_singularity,20260529,ik,dls,41079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3349076,-0.98514088,0.95050926,-1.8551898,-2.0574519,-0.017845964]","[0.76,-0.06,0.48]",,True
38,42,scene_04_near_singularity,20260529,ik,dls,41080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3394374,-0.9961005,0.97231255,-1.8905659,-2.0184981,-0.01462439]","[0.76,-0.06,0.48]",,True
39,42,scene_04_near_singularity,20260529,ik,dls,41081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3362087,-0.99838703,0.98686321,-1.9274767,-2.0456589,0.0031721952]","[0.76,-0.06,0.48]",,True
40,42,scene_04_near_singularity,20260529,ik,dls,41082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3334005,-0.98460172,0.95868452,-1.8904392,-2.070632,-0.018595197]","[0.76,-0.06,0.48]",,True
41,42,scene_04_near_singularity,20260529,ik,dls,41083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3374917,-0.99439525,0.97905611,-1.9255433,-2.0357498,-0.0075031553]","[0.76,-0.06,0.48]",,True
42,42,scene_04_near_singularity,20260529,ik,dls,41084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3412729,-0.99017848,0.95846096,-1.8773764,-2.0042506,-0.0026019873]","[0.76,-0.06,0.48]",,True
43,42,scene_04_near_singularity,20260529,ik,dls,41085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3393763,-0.98740398,0.95342098,-1.8685071,-2.0200549,0.020947616]","[0.76,-0.06,0.48]",,True
44,42,scene_04_near_singularity,20260529,ik,dls,41086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3338583,-0.991233,0.96498762,-1.8721146,-2.0654032,0.0025995149]","[0.76,-0.06,0.48]",,True
45,42,scene_04_near_singularity,20260529,ik,dls,41087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3342836,-0.98449601,0.95447439,-1.8754129,-2.062805,0.013136743]","[0.76,-0.06,0.48]",,True
46,42,scene_04_near_singularity,20260529,ik,dls,41088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.333581,-0.99359654,0.97606694,-1.9040728,-2.06794,-0.037796191]","[0.76,-0.06,0.48]",,True
47,42,scene_04_near_singularity,20260529,ik,dls,41089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3358206,-0.99222877,0.9744467,-1.9150057,-2.0499082,-0.0037654265]","[0.76,-0.06,0.48]",,True
48,42,scene_04_near_singularity,20260529,ik,dls,41090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3409444,-0.98742255,0.9495872,-1.8564218,-2.0068895,-0.023390351]","[0.76,-0.06,0.48]",,True
49,42,scene_04_near_singularity,20260529,ik,dls,41091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3326185,-0.98782392,0.96165359,-1.876842,-2.0767103,-0.011349887]","[0.76,-0.06,0.48]",,True
0,42,scene_04_near_singularity,20260529,ik,lm,42042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3416115,-0.99500797,0.97380193,-1.9115341,-2.0025432,0.020051652]","[0.76,-0.06,0.48]",,True
1,42,scene_04_near_singularity,20260529,ik,lm,42043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3359967,-0.98782542,0.95592345,-1.8638245,-2.0495415,0.038173783]","[0.76,-0.06,0.48]",,True
2,42,scene_04_near_singularity,20260529,ik,lm,42044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3335346,-0.99778989,0.9850612,-1.9130015,-2.069796,-0.01609767]","[0.76,-0.06,0.48]",,True
3,42,scene_04_near_singularity,20260529,ik,lm,42045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3338471,-0.98837913,0.96308575,-1.8836341,-2.0680221,0.0018777712]","[0.76,-0.06,0.48]",,True
4,42,scene_04_near_singularity,20260529,ik,lm,42046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3366949,-0.98710349,0.95747538,-1.8788339,-2.0437805,0.019455199]","[0.76,-0.06,0.48]",,True
5,42,scene_04_near_singularity,20260529,ik,lm,42047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3326904,-0.99398336,0.97180825,-1.8781186,-2.077063,-0.038049918]","[0.76,-0.06,0.48]",,True
6,42,scene_04_near_singularity,20260529,ik,lm,42048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3338536,-0.9879751,0.96374158,-1.8890488,-2.0678614,-0.032557027]","[0.76,-0.06,0.48]",,True
7,42,scene_04_near_singularity,20260529,ik,lm,42049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3363395,-0.98970645,0.95969403,-1.8681321,-2.0465844,-0.0076655954]","[0.76,-0.06,0.48]",,True
8,42,scene_04_near_singularity,20260529,ik,lm,42050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3382273,-0.9959171,0.97396578,-1.8938438,-2.0306257,-0.018266467]","[0.76,-0.06,0.48]",,True
9,42,scene_04_near_singularity,20260529,ik,lm,42051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3379306,-0.98961777,0.95785457,-1.86644,-2.0332908,-0.013368813]","[0.76,-0.06,0.48]",,True
10,42,scene_04_near_singularity,20260529,ik,lm,42052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3388877,-0.99141393,0.96298238,-1.8794054,-2.0251679,0.0022464902]","[0.76,-0.06,0.48]",,True
11,42,scene_04_near_singularity,20260529,ik,lm,42053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3353952,-0.98986056,0.96145688,-1.8706613,-2.054604,0.0092260282]","[0.76,-0.06,0.48]",,True
12,42,scene_04_near_singularity,20260529,ik,lm,42054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3351554,-0.99801591,0.97705351,-1.8827806,-2.0556635,0.0097571055]","[0.76,-0.06,0.48]",,True
13,42,scene_04_near_singularity,20260529,ik,lm,42055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3359636,-0.98987588,0.96262263,-1.8788281,-2.049696,-0.0021528877]","[0.76,-0.06,0.48]",,True
14,42,scene_04_near_singularity,20260529,ik,lm,42056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3359417,-0.99459263,0.97191621,-1.8866895,-2.0496231,-0.0003300603]","[0.76,-0.06,0.48]",,True
15,42,scene_04_near_singularity,20260529,ik,lm,42057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3388928,-0.99614583,0.97385425,-1.8945771,-2.0252004,-0.026294214]","[0.76,-0.06,0.48]",,True
16,42,scene_04_near_singularity,20260529,ik,lm,42058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3325103,-0.98895194,0.96405861,-1.8781614,-2.0795964,-0.015980686]","[0.76,-0.06,0.48]",,True
17,42,scene_04_near_singularity,20260529,ik,lm,42059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3377316,-0.99695783,0.97435042,-1.886687,-2.0342094,0.0055199183]","[0.76,-0.06,0.48]",,True
18,42,scene_04_near_singularity,20260529,ik,lm,42060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3384456,-0.99322812,0.9692472,-1.8929884,-2.0289719,0.010164163]","[0.76,-0.06,0.48]",,True
19,42,scene_04_near_singularity,20260529,ik,lm,42061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.335812,-0.99158483,0.96650161,-1.8833213,-2.0511354,0.0061958431]","[0.76,-0.06,0.48]",,True
20,42,scene_04_near_singularity,20260529,ik,lm,42062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3385808,-0.99245632,0.96860904,-1.8958812,-2.0277184,0.0077592995]","[0.76,-0.06,0.48]",,True
21,42,scene_04_near_singularity,20260529,ik,lm,42063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3372596,-0.98616295,0.95261337,-1.8656658,-2.0389783,0.0046034697]","[0.76,-0.06,0.48]",,True
22,42,scene_04_near_singularity,20260529,ik,lm,42064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3346306,-0.9911246,0.96444043,-1.8727648,-2.0609981,0.023177567]","[0.76,-0.06,0.48]",,True
23,42,scene_04_near_singularity,20260529,ik,lm,42065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3381834,-0.99769327,0.97436137,-1.8838327,-2.0307388,0.00019354638]","[0.76,-0.06,0.48]",,True
24,42,scene_04_near_singularity,20260529,ik,lm,42066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.3376249,-0.98884791,0.9652018,-1.90395,-2.0360008,-0.0020271188]","[0.76,-0.06,0.48]",,True
